pairName,currentValues,currentTime,localTime,secondaryData,hr1MainSumm,hr1FullSumm,hr1PivotPoints,hr1TechIndicators
eur_usd,1.2061 -0.0063    -0.52%,14:08:22,2021-06-16 18:09:02.225355,"Prev. Close: 1.2124
Bid/Ask: 1.2059 / 1.2063
Day's Range: 1.2048 - 1.2136",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (1)Sell (6)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
usd_hkd,7.7632 +0.0009    +0.01%,16:32:52,2021-06-16 20:33:15.545008,"Prev. Close: 7.7622
Bid/Ask: 7.7631 / 7.7632
Day's Range: 7.7609 - 7.7634",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (8)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
7.7628
7.7630
7.7632
7.7633
7.7635
7.7636
7.7639
Fibonacci
7.7630
7.7631
7.7632
7.7633
7.7634
7.7635
7.7636
Camarilla
7.7633
7.7633
7.7634
7.7633
7.7634
7.7635
7.7635
Woodie's
7.7628
7.7630
7.7632
7.7633
7.7635
7.7636
7.7639
DeMark's
-
-
7.7632
7.7633
7.7636
-
-","Technical IndicatorsJun 16, 2021 08:32PM GMT
Name
Value
Action
RSI(14)
62.181
Buy
STOCH(9,6)
74.027
Buy
STOCHRSI(14)
96.238
Overbought
MACD(12,26)
0.000
Buy
ADX(14)
28.303
Buy
Williams %R
-2.384
Overbought
CCI(14)
163.5669
Buy
ATR(14)
0.0006
Less Volatility
Highs/Lows(14)
0.0008
Buy
Ultimate Oscillator
77.883
Overbought
ROC
0.019
Buy
Bull/Bear Power(13)
0.0005
Buy
Buy: 8
Sell: 0
Neutral: 0


Summary:Strong Buy"
eur_usd,1.2001 -0.0123    -1.02%,16:33:30,2021-06-16 20:34:15.761221,"Prev. Close: 1.2124
Bid/Ask: 1.2000 / 1.2001
Day's Range: 1.1998 - 1.2136",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:SellBuy (0)Sell (5)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.1962
1.1983
1.1994
1.2015
1.2026
1.2047
1.2058
Fibonacci
1.1983
1.1995
1.2003
1.2015
1.2027
1.2035
1.2047
Camarilla
1.1996
1.1999
1.2002
1.2015
1.2008
1.2011
1.2014
Woodie's
1.1958
1.1981
1.1990
1.2013
1.2022
1.2045
1.2054
DeMark's
-
-
1.1988
1.2012
1.2021
-
-","Technical IndicatorsJun 16, 2021 08:33PM GMT
Name
Value
Action
RSI(14)
9.664
Oversold
STOCH(9,6)
48.054
Neutral
STOCHRSI(14)
0.000
Oversold
MACD(12,26)
-0.002
Sell
ADX(14)
35.832
Sell
Williams %R
-98.545
Oversold
CCI(14)
-239.3011
Oversold
ATR(14)
0.0019
High Volatility
Highs/Lows(14)
-0.0091
Sell
Ultimate Oscillator
22.291
Oversold
ROC
-1.072
Sell
Bull/Bear Power(13)
-0.0150
Sell
Buy: 0
Sell: 5
Neutral: 1


Summary:Sell"
gbp_usd,1.3989 -0.0091    -0.65%,16:33:34,2021-06-16 20:34:15.765485,"Prev. Close: 1.4080
Bid/Ask: 1.3988 / 1.3990
Day's Range: 1.3983 - 1.4133",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:SellBuy (0)Sell (5)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.3960
1.3978
1.3987
1.4005
1.4014
1.4032
1.4041
Fibonacci
1.3978
1.3988
1.3995
1.4005
1.4015
1.4022
1.4032
Camarilla
1.3989
1.3991
1.3994
1.4005
1.3998
1.4001
1.4003
Woodie's
1.3956
1.3976
1.3983
1.4003
1.4010
1.4030
1.4037
DeMark's
-
-
1.3982
1.4003
1.4009
-
-","Technical IndicatorsJun 16, 2021 08:33PM GMT
Name
Value
Action
RSI(14)
21.106
Oversold
STOCH(9,6)
45.017
Neutral
STOCHRSI(14)
0.000
Oversold
MACD(12,26)
-0.002
Sell
ADX(14)
39.301
Sell
Williams %R
-96.345
Oversold
CCI(14)
-244.0735
Oversold
ATR(14)
0.0022
High Volatility
Highs/Lows(14)
-0.0092
Sell
Ultimate Oscillator
23.093
Oversold
ROC
-0.910
Sell
Bull/Bear Power(13)
-0.0136
Sell
Buy: 0
Sell: 5
Neutral: 1


Summary:Sell"
usd_jpy,110.67 +0.59    +0.54%,16:33:33,2021-06-16 20:34:15.769702,"Prev. Close: 110.07
Bid/Ask: 110.65 / 110.68
Day's Range: 109.81 - 110.70",Buy,"Summary:Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:BUYBuy (5)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
110.24
110.32
110.48
110.56
110.72
110.80
110.95
Fibonacci
110.32
110.41
110.47
110.56
110.65
110.71
110.80
Camarilla
110.57
110.59
110.61
110.56
110.66
110.68
110.70
Woodie's
110.28
110.34
110.52
110.58
110.76
110.82
110.99
DeMark's
-
-
110.52
110.58
110.76
-
-","Technical IndicatorsJun 16, 2021 08:33PM GMT
Name
Value
Action
RSI(14)
79.299
Overbought
STOCH(9,6)
48.790
Neutral
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
0.090
Buy
ADX(14)
28.753
Buy
Williams %R
-2.793
Overbought
CCI(14)
254.1967
Overbought
ATR(14)
0.1336
High Volatility
Highs/Lows(14)
0.5704
Buy
Ultimate Oscillator
75.163
Overbought
ROC
0.572
Buy
Bull/Bear Power(13)
0.9470
Buy
Buy: 5
Sell: 0
Neutral: 1


Summary:BUY"
aud_usd,0.7611 -0.0074    -0.96%,16:33:31,2021-06-16 20:34:15.773219,"Prev. Close: 0.7685
Bid/Ask: 0.7610 / 0.7612
Day's Range: 0.7609 - 0.7716",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:SellBuy (0)Sell (5)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.7582
0.7598
0.7606
0.7622
0.7631
0.7646
0.7655
Fibonacci
0.7598
0.7607
0.7613
0.7622
0.7631
0.7637
0.7646
Camarilla
0.7608
0.7611
0.7613
0.7622
0.7617
0.7619
0.7622
Woodie's
0.7578
0.7596
0.7602
0.7620
0.7627
0.7644
0.7651
DeMark's
-
-
0.7614
0.7626
0.7638
-
-","Technical IndicatorsJun 16, 2021 08:31PM GMT
Name
Value
Action
RSI(14)
17.053
Oversold
STOCH(9,6)
48.837
Neutral
STOCHRSI(14)
0.797
Oversold
MACD(12,26)
-0.002
Sell
ADX(14)
31.901
Sell
Williams %R
-95.814
Oversold
CCI(14)
-223.7742
Oversold
ATR(14)
0.0016
High Volatility
Highs/Lows(14)
-0.0069
Sell
Ultimate Oscillator
24.019
Oversold
ROC
-1.117
Sell
Bull/Bear Power(13)
-0.0113
Sell
Buy: 0
Sell: 5
Neutral: 1


Summary:Sell"
eur_gbp,0.8577 -0.0030    -0.35%,16:33:41,2021-06-16 20:34:15.776722,"Prev. Close: 0.8607
Bid/Ask: 0.8575 / 0.8579
Day's Range: 0.8573 - 0.8614",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (0)Sell (9)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.8560
0.8566
0.8572
0.8578
0.8583
0.8590
0.8595
Fibonacci
0.8566
0.8571
0.8574
0.8578
0.8582
0.8585
0.8590
Camarilla
0.8574
0.8575
0.8576
0.8578
0.8579
0.8580
0.8581
Woodie's
0.8560
0.8566
0.8572
0.8578
0.8583
0.8590
0.8595
DeMark's
-
-
0.8570
0.8577
0.8581
-
-","Technical IndicatorsJun 16, 2021 08:33PM GMT
Name
Value
Action
RSI(14)
35.725
Sell
STOCH(9,6)
40.848
Sell
STOCHRSI(14)
18.517
Oversold
MACD(12,26)
-0.001
Sell
ADX(14)
42.247
Sell
Williams %R
-83.333
Oversold
CCI(14)
-163.8318
Sell
ATR(14)
0.0011
High Volatility
Highs/Lows(14)
-0.0004
Sell
Ultimate Oscillator
46.623
Sell
ROC
-0.169
Sell
Bull/Bear Power(13)
-0.0022
Sell
Buy: 0
Sell: 9
Neutral: 0


Summary:Strong Sell"
usd_cad,1.2273 +0.0092    +0.76%,16:33:32,2021-06-16 20:34:15.780432,"Prev. Close: 1.2180
Bid/Ask: 1.2271 / 1.2274
Day's Range: 1.2154 - 1.2280",Buy,"Summary:Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:BUYBuy (5)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.2209
1.2221
1.2240
1.2252
1.2271
1.2283
1.2302
Fibonacci
1.2221
1.2233
1.2240
1.2252
1.2264
1.2271
1.2283
Camarilla
1.2251
1.2254
1.2257
1.2252
1.2262
1.2265
1.2268
Woodie's
1.2213
1.2223
1.2244
1.2254
1.2275
1.2285
1.2306
DeMark's
-
-
1.2230
1.2247
1.2262
-
-","Technical IndicatorsJun 16, 2021 08:33PM GMT
Name
Value
Action
RSI(14)
78.513
Overbought
STOCH(9,6)
49.074
Neutral
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
0.002
Buy
ADX(14)
33.561
Buy
Williams %R
-3.175
Overbought
CCI(14)
251.0584
Overbought
ATR(14)
0.0023
High Volatility
Highs/Lows(14)
0.0073
Buy
Ultimate Oscillator
71.368
Overbought
ROC
0.842
Buy
Bull/Bear Power(13)
0.0116
Buy
Buy: 5
Sell: 0
Neutral: 1


Summary:BUY"
usd_chf,0.9081 +0.0101    +1.13%,16:33:41,2021-06-16 20:34:15.784481,"Prev. Close: 0.8979
Bid/Ask: 0.9080 / 0.9081
Day's Range: 0.8977 - 0.9084",Buy,"Summary:Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:BUYBuy (5)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.9028
0.9039
0.9060
0.9071
0.9092
0.9103
0.9124
Fibonacci
0.9039
0.9051
0.9059
0.9071
0.9083
0.9091
0.9103
Camarilla
0.9073
0.9076
0.9079
0.9071
0.9085
0.9088
0.9091
Woodie's
0.9034
0.9042
0.9066
0.9074
0.9098
0.9106
0.9130
DeMark's
-
-
0.9066
0.9074
0.9098
-
-","Technical IndicatorsJun 16, 2021 08:31PM GMT
Name
Value
Action
RSI(14)
85.740
Overbought
STOCH(9,6)
50.292
Neutral
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
0.002
Buy
ADX(14)
26.422
Buy
Williams %R
-0.935
Overbought
CCI(14)
257.3938
Overbought
ATR(14)
0.0017
High Volatility
Highs/Lows(14)
0.0070
Buy
Ultimate Oscillator
72.495
Overbought
ROC
1.108
Buy
Bull/Bear Power(13)
0.0120
Buy
Buy: 5
Sell: 0
Neutral: 1


Summary:BUY"
nzd_chf,0.6402 +0.0010    +0.16%,16:33:41,2021-06-16 20:34:15.788071,"Prev. Close: 0.6392
Bid/Ask: 0.6400 / 0.6404
Day's Range: 0.6390 - 0.6431",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (0)Sell (10)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.6365
0.6378
0.6393
0.6407
0.6422
0.6436
0.6451
Fibonacci
0.6378
0.6389
0.6396
0.6407
0.6418
0.6425
0.6436
Camarilla
0.6400
0.6403
0.6405
0.6407
0.6411
0.6413
0.6416
Woodie's
0.6365
0.6378
0.6393
0.6407
0.6422
0.6436
0.6451
DeMark's
-
-
0.6400
0.6410
0.6429
-
-","Technical IndicatorsJun 16, 2021 08:31PM GMT
Name
Value
Action
RSI(14)
41.918
Sell
STOCH(9,6)
47.764
Neutral
STOCHRSI(14)
28.605
Sell
MACD(12,26)
-0.000
Sell
ADX(14)
39.286
Sell
Williams %R
-69.512
Sell
CCI(14)
-150.6941
Sell
ATR(14)
0.0012
High Volatility
Highs/Lows(14)
-0.0009
Sell
Ultimate Oscillator
42.668
Sell
ROC
-0.273
Sell
Bull/Bear Power(13)
-0.0016
Sell
Buy: 0
Sell: 10
Neutral: 1


Summary:Strong Sell"
usd_cny,6.3972 -0.0080    -0.12%,11:30:22,2021-06-16 20:34:15.791567,"Prev. Close: 6.4052
Bid/Ask: 6.3969 / 6.3975
Day's Range: 6.3963 - 6.4061",Strong Sell,"Summary:Strong Sell
Moving Averages:SellBuy (3)Sell (9)
Technical Indicators:Strong SellBuy (1)Sell (8)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
6.3982
6.3985
6.3989
6.3991
6.3995
6.3997
6.4002
Fibonacci
6.3985
6.3987
6.3989
6.3991
6.3993
6.3995
6.3997
Camarilla
6.3990
6.3991
6.3991
6.3991
6.3993
6.3993
6.3994
Woodie's
6.3982
6.3985
6.3989
6.3991
6.3995
6.3997
6.4002
DeMark's
-
-
6.3989
6.3991
6.3996
-
-","Technical IndicatorsJun 16, 2021 03:32PM GMT
Name
Value
Action
RSI(14)
44.337
Sell
STOCH(9,6)
34.941
Sell
STOCHRSI(14)
10.909
Oversold
MACD(12,26)
0.000
Buy
ADX(14)
29.885
Sell
Williams %R
-90.268
Oversold
CCI(14)
-79.6378
Sell
ATR(14)
0.0021
Less Volatility
Highs/Lows(14)
-0.0015
Sell
Ultimate Oscillator
40.313
Sell
ROC
-0.098
Sell
Bull/Bear Power(13)
-0.0021
Sell
Buy: 1
Sell: 8
Neutral: 0


Summary:Strong Sell"
usd_hkd,7.7632 +0.0009    +0.01%,16:33:58,2021-06-16 20:34:15.795038,"Prev. Close: 7.7622
Bid/Ask: 7.7631 / 7.7632
Day's Range: 7.7609 - 7.7634",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (8)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
7.7628
7.7630
7.7632
7.7633
7.7635
7.7636
7.7639
Fibonacci
7.7630
7.7631
7.7632
7.7633
7.7634
7.7635
7.7636
Camarilla
7.7633
7.7633
7.7634
7.7633
7.7634
7.7635
7.7635
Woodie's
7.7628
7.7630
7.7632
7.7633
7.7635
7.7636
7.7639
DeMark's
-
-
7.7632
7.7633
7.7636
-
-","Technical IndicatorsJun 16, 2021 08:33PM GMT
Name
Value
Action
RSI(14)
59.400
Buy
STOCH(9,6)
72.403
Buy
STOCHRSI(14)
82.062
Overbought
MACD(12,26)
0.000
Buy
ADX(14)
28.303
Buy
Williams %R
-11.898
Overbought
CCI(14)
155.3928
Buy
ATR(14)
0.0006
Less Volatility
Highs/Lows(14)
0.0006
Buy
Ultimate Oscillator
74.267
Overbought
ROC
0.017
Buy
Bull/Bear Power(13)
0.0005
Buy
Buy: 8
Sell: 0
Neutral: 0


Summary:Strong Buy"
eur_usd,1.1999 -0.0125    -1.03%,16:34:46,2021-06-16 20:35:15.252598,"Prev. Close: 1.2124
Bid/Ask: 1.1998 / 1.2000
Day's Range: 1.1998 - 1.2136",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:SellBuy (0)Sell (5)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.1962
1.1983
1.1994
1.2015
1.2026
1.2047
1.2058
Fibonacci
1.1983
1.1995
1.2003
1.2015
1.2027
1.2035
1.2047
Camarilla
1.1996
1.1999
1.2002
1.2015
1.2008
1.2011
1.2014
Woodie's
1.1958
1.1981
1.1990
1.2013
1.2022
1.2045
1.2054
DeMark's
-
-
1.1988
1.2012
1.2021
-
-","Technical IndicatorsJun 16, 2021 08:33PM GMT
Name
Value
Action
RSI(14)
9.664
Oversold
STOCH(9,6)
48.054
Neutral
STOCHRSI(14)
0.000
Oversold
MACD(12,26)
-0.002
Sell
ADX(14)
35.832
Sell
Williams %R
-98.545
Oversold
CCI(14)
-239.3011
Oversold
ATR(14)
0.0019
High Volatility
Highs/Lows(14)
-0.0091
Sell
Ultimate Oscillator
22.291
Oversold
ROC
-1.072
Sell
Bull/Bear Power(13)
-0.0150
Sell
Buy: 0
Sell: 5
Neutral: 1


Summary:Sell"
gbp_usd,1.3989 -0.0091    -0.65%,16:34:43,2021-06-16 20:35:15.257495,"Prev. Close: 1.4080
Bid/Ask: 1.3988 / 1.3990
Day's Range: 1.3983 - 1.4133",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:SellBuy (0)Sell (5)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.3960
1.3978
1.3987
1.4005
1.4014
1.4032
1.4041
Fibonacci
1.3978
1.3988
1.3995
1.4005
1.4015
1.4022
1.4032
Camarilla
1.3989
1.3991
1.3994
1.4005
1.3998
1.4001
1.4003
Woodie's
1.3956
1.3976
1.3983
1.4003
1.4010
1.4030
1.4037
DeMark's
-
-
1.3982
1.4003
1.4009
-
-","Technical IndicatorsJun 16, 2021 08:33PM GMT
Name
Value
Action
RSI(14)
21.106
Oversold
STOCH(9,6)
45.017
Neutral
STOCHRSI(14)
0.000
Oversold
MACD(12,26)
-0.002
Sell
ADX(14)
39.301
Sell
Williams %R
-96.345
Oversold
CCI(14)
-244.0735
Oversold
ATR(14)
0.0022
High Volatility
Highs/Lows(14)
-0.0092
Sell
Ultimate Oscillator
23.093
Oversold
ROC
-0.910
Sell
Bull/Bear Power(13)
-0.0136
Sell
Buy: 0
Sell: 5
Neutral: 1


Summary:Sell"
usd_jpy,110.67 +0.59    +0.54%,16:34:43,2021-06-16 20:35:15.261276,"Prev. Close: 110.07
Bid/Ask: 110.65 / 110.68
Day's Range: 109.81 - 110.70",Buy,"Summary:Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:BUYBuy (5)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
110.24
110.32
110.48
110.56
110.72
110.80
110.95
Fibonacci
110.32
110.41
110.47
110.56
110.65
110.71
110.80
Camarilla
110.57
110.59
110.61
110.56
110.66
110.68
110.70
Woodie's
110.28
110.34
110.52
110.58
110.76
110.82
110.99
DeMark's
-
-
110.52
110.58
110.76
-
-","Technical IndicatorsJun 16, 2021 08:33PM GMT
Name
Value
Action
RSI(14)
79.299
Overbought
STOCH(9,6)
48.790
Neutral
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
0.090
Buy
ADX(14)
28.753
Buy
Williams %R
-2.793
Overbought
CCI(14)
254.1967
Overbought
ATR(14)
0.1336
High Volatility
Highs/Lows(14)
0.5704
Buy
Ultimate Oscillator
75.163
Overbought
ROC
0.572
Buy
Bull/Bear Power(13)
0.9470
Buy
Buy: 5
Sell: 0
Neutral: 1


Summary:BUY"
aud_usd,0.7611 -0.0074    -0.96%,16:34:40,2021-06-16 20:35:15.264863,"Prev. Close: 0.7685
Bid/Ask: 0.7610 / 0.7612
Day's Range: 0.7609 - 0.7716",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:SellBuy (0)Sell (5)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.7582
0.7598
0.7606
0.7622
0.7631
0.7646
0.7655
Fibonacci
0.7598
0.7607
0.7613
0.7622
0.7631
0.7637
0.7646
Camarilla
0.7608
0.7611
0.7613
0.7622
0.7617
0.7619
0.7622
Woodie's
0.7578
0.7596
0.7602
0.7620
0.7627
0.7644
0.7651
DeMark's
-
-
0.7614
0.7626
0.7638
-
-","Technical IndicatorsJun 16, 2021 08:33PM GMT
Name
Value
Action
RSI(14)
16.691
Oversold
STOCH(9,6)
48.449
Neutral
STOCHRSI(14)
0.042
Oversold
MACD(12,26)
-0.002
Sell
ADX(14)
31.901
Sell
Williams %R
-98.140
Oversold
CCI(14)
-225.5183
Oversold
ATR(14)
0.0016
High Volatility
Highs/Lows(14)
-0.0072
Sell
Ultimate Oscillator
22.702
Oversold
ROC
-1.150
Sell
Bull/Bear Power(13)
-0.0113
Sell
Buy: 0
Sell: 5
Neutral: 1


Summary:Sell"
eur_gbp,0.8578 -0.0029    -0.34%,,2021-06-16 20:35:15.268899,"Prev. Close: 0.8607
Bid/Ask: 0.8577 / 0.8579
Day's Range: 0.8573 - 0.8614",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (0)Sell (9)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.8560
0.8566
0.8572
0.8578
0.8583
0.8590
0.8595
Fibonacci
0.8566
0.8571
0.8574
0.8578
0.8582
0.8585
0.8590
Camarilla
0.8574
0.8575
0.8576
0.8578
0.8579
0.8580
0.8581
Woodie's
0.8560
0.8566
0.8572
0.8578
0.8583
0.8590
0.8595
DeMark's
-
-
0.8570
0.8577
0.8581
-
-","Technical IndicatorsJun 16, 2021 08:33PM GMT
Name
Value
Action
RSI(14)
35.725
Sell
STOCH(9,6)
40.848
Sell
STOCHRSI(14)
18.517
Oversold
MACD(12,26)
-0.001
Sell
ADX(14)
42.247
Sell
Williams %R
-83.333
Oversold
CCI(14)
-163.8318
Sell
ATR(14)
0.0011
High Volatility
Highs/Lows(14)
-0.0004
Sell
Ultimate Oscillator
46.623
Sell
ROC
-0.169
Sell
Bull/Bear Power(13)
-0.0022
Sell
Buy: 0
Sell: 9
Neutral: 0


Summary:Strong Sell"
usd_cad,1.2276 +0.0095    +0.78%,16:34:40,2021-06-16 20:35:15.272480,"Prev. Close: 1.2180
Bid/Ask: 1.2273 / 1.2278
Day's Range: 1.2154 - 1.2280",Buy,"Summary:Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:BUYBuy (5)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.2209
1.2221
1.2240
1.2252
1.2271
1.2283
1.2302
Fibonacci
1.2221
1.2233
1.2240
1.2252
1.2264
1.2271
1.2283
Camarilla
1.2251
1.2254
1.2257
1.2252
1.2262
1.2265
1.2268
Woodie's
1.2213
1.2223
1.2244
1.2254
1.2275
1.2285
1.2306
DeMark's
-
-
1.2230
1.2247
1.2262
-
-","Technical IndicatorsJun 16, 2021 08:33PM GMT
Name
Value
Action
RSI(14)
78.513
Overbought
STOCH(9,6)
49.074
Neutral
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
0.002
Buy
ADX(14)
33.561
Buy
Williams %R
-3.175
Overbought
CCI(14)
251.0584
Overbought
ATR(14)
0.0023
High Volatility
Highs/Lows(14)
0.0073
Buy
Ultimate Oscillator
71.368
Overbought
ROC
0.842
Buy
Bull/Bear Power(13)
0.0116
Buy
Buy: 5
Sell: 0
Neutral: 1


Summary:BUY"
usd_chf,0.9081 +0.0102    +1.14%,16:34:36,2021-06-16 20:35:15.275988,"Prev. Close: 0.8979
Bid/Ask: 0.9079 / 0.9083
Day's Range: 0.8977 - 0.9084",Buy,"Summary:Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:BUYBuy (5)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.9028
0.9039
0.9060
0.9071
0.9092
0.9103
0.9124
Fibonacci
0.9039
0.9051
0.9059
0.9071
0.9083
0.9091
0.9103
Camarilla
0.9073
0.9076
0.9079
0.9071
0.9085
0.9088
0.9091
Woodie's
0.9034
0.9042
0.9066
0.9074
0.9098
0.9106
0.9130
DeMark's
-
-
0.9066
0.9074
0.9098
-
-","Technical IndicatorsJun 16, 2021 08:33PM GMT
Name
Value
Action
RSI(14)
84.878
Overbought
STOCH(9,6)
49.967
Neutral
STOCHRSI(14)
98.380
Overbought
MACD(12,26)
0.002
Buy
ADX(14)
26.422
Buy
Williams %R
-2.804
Overbought
CCI(14)
255.8777
Overbought
ATR(14)
0.0017
High Volatility
Highs/Lows(14)
0.0068
Buy
Ultimate Oscillator
71.439
Overbought
ROC
1.085
Buy
Bull/Bear Power(13)
0.0120
Buy
Buy: 5
Sell: 0
Neutral: 1


Summary:BUY"
nzd_chf,0.6402 +0.0010    +0.16%,16:34:58,2021-06-16 20:35:15.280418,"Prev. Close: 0.6392
Bid/Ask: 0.6400 / 0.6404
Day's Range: 0.6390 - 0.6431",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (0)Sell (10)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.6365
0.6378
0.6393
0.6407
0.6422
0.6436
0.6451
Fibonacci
0.6378
0.6389
0.6396
0.6407
0.6418
0.6425
0.6436
Camarilla
0.6400
0.6403
0.6405
0.6407
0.6411
0.6413
0.6416
Woodie's
0.6365
0.6378
0.6393
0.6407
0.6422
0.6436
0.6451
DeMark's
-
-
0.6400
0.6410
0.6429
-
-","Technical IndicatorsJun 16, 2021 08:33PM GMT
Name
Value
Action
RSI(14)
41.360
Sell
STOCH(9,6)
47.358
Neutral
STOCHRSI(14)
26.615
Sell
MACD(12,26)
-0.000
Sell
ADX(14)
39.286
Sell
Williams %R
-71.951
Sell
CCI(14)
-153.4026
Sell
ATR(14)
0.0012
High Volatility
Highs/Lows(14)
-0.0010
Sell
Ultimate Oscillator
41.885
Sell
ROC
-0.288
Sell
Bull/Bear Power(13)
-0.0016
Sell
Buy: 0
Sell: 10
Neutral: 1


Summary:Strong Sell"
usd_cny,6.3972 -0.0080    -0.12%,11:30:22,2021-06-16 20:35:15.283970,"Prev. Close: 6.4052
Bid/Ask: 6.3969 / 6.3975
Day's Range: 6.3963 - 6.4061",Strong Sell,"Summary:Strong Sell
Moving Averages:SellBuy (3)Sell (9)
Technical Indicators:Strong SellBuy (1)Sell (8)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
6.3982
6.3985
6.3989
6.3991
6.3995
6.3997
6.4002
Fibonacci
6.3985
6.3987
6.3989
6.3991
6.3993
6.3995
6.3997
Camarilla
6.3990
6.3991
6.3991
6.3991
6.3993
6.3993
6.3994
Woodie's
6.3982
6.3985
6.3989
6.3991
6.3995
6.3997
6.4002
DeMark's
-
-
6.3989
6.3991
6.3996
-
-","Technical IndicatorsJun 16, 2021 03:32PM GMT
Name
Value
Action
RSI(14)
44.337
Sell
STOCH(9,6)
34.941
Sell
STOCHRSI(14)
10.909
Oversold
MACD(12,26)
0.000
Buy
ADX(14)
29.885
Sell
Williams %R
-90.268
Oversold
CCI(14)
-79.6378
Sell
ATR(14)
0.0021
Less Volatility
Highs/Lows(14)
-0.0015
Sell
Ultimate Oscillator
40.313
Sell
ROC
-0.098
Sell
Bull/Bear Power(13)
-0.0021
Sell
Buy: 1
Sell: 8
Neutral: 0


Summary:Strong Sell"
